,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
13418,5sFKSdkKNXHzr4sA5-VCpw,Brunchies,47 Boone Village,Zionsville,IN,46077,39.9518903,-86.2778192,2.5,20,0,"{'BikeParking': 'False', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False'}","Restaurants, American (New), Breakfast & Brunch","{'Monday': '6:0-14:0', 'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Friday': '6:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}"
1348,Vj_72qKqpL10ECZfbHDyBw,Firehouse Subs,5963 E 82nd St,Indianapolis,IN,46250,39.90473,-86.06554,3.0,16,0,"{'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'WiFi': ""u'no'"", 'DriveThru': 'False'}","Food, Delis, Restaurants, Sandwiches, Fast Food, American (New)","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '10:30-21:0'}"
16821,5y4o3Tx2eQhXsnUpgYFolQ,Bank & Main,6322 Bank St,New Port Richey,FL,34652,28.2504668,-82.7207873,5.0,12,0,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True'}","Coffee & Tea, Food, Restaurants, Cafes","{'Monday': '9:0-12:0', 'Tuesday': '9:0-12:0', 'Wednesday': '9:0-12:0', 'Thursday': '9:0-12:0', 'Friday': '9:0-12:0', 'Saturday': '9:0-12:0'}"
129618,U_qJFLZ_iGCfy8R3gO8JVw,India Garden Restaurant,207 N Delaware St,Indianapolis,IN,46204,39.770144,-86.1539126,3.5,198,1,"{'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True'}","Food, Seafood, Desserts, Restaurants, Indian","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}"
24095,My9NAWShKtNqBYw7200qOw,Conner's Kitchen + Bar,350 West Maryland St,Indianapolis,IN,46225,39.766624,-86.1648434,4.0,365,1,"{'Caters': 'False', 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'GoodForDancing': 'False', 'BikeParking': 'True', 'GoodForKids': 'True', 'CoatCheck': 'False', 'HappyHour': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': True, 'lot': False, 'valet': True}"", 'GoodForMeal': ""{u'breakfast': None, u'brunch': True, u'lunch': True, u'dinner': True, u'latenight': True, u'dessert': None}"", 'Smoking': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'Music': ""{u'dj': False, u'live': False, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}"", 'DogsAllowed': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'DriveThru': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2'}","Restaurants, Breakfast & Brunch, American (Traditional), Bars, Nightlife, American (New)","{'Monday': '16:0-23:0', 'Tuesday': '16:0-23:0', 'Wednesday': '16:0-23:0', 'Thursday': '16:0-23:0', 'Friday': '16:0-0:0', 'Saturday': '16:0-0:0', 'Sunday': '16:0-22:0'}"
141229,F0QWKYUmBkxWOap1xspVzw,Subway,"4644 W Gandy Blvd, Unit 10",Tampa,FL,33611,27.8929928711,-82.5246647316,3.5,6,0,"{'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'False', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""'quiet'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","Restaurants, Sandwiches, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-22:0'}"
29715,bC6L00wRysSMM-AzOkpR9Q,Mom's Country Kitchen,1313 N Sherman Dr,Indianapolis,IN,46201,39.7851444,-86.1018298,4.0,12,0,"{'RestaurantsReservations': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True'}","Restaurants, American (Traditional), Breakfast & Brunch, Diners, Sandwiches","{'Monday': '7:0-15:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-15:0'}"
93081,e6f8CiTLhFbcG3akdyNu5w,Jimmy John's,1631 S Broadway,St. Louis,MO,63104,38.6094429,-90.199629,2.0,41,1,"{'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'DriveThru': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'False'}","Restaurants, Fast Food, Sandwiches, Delis, Food Delivery Services, Food","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}"
16075,kMkQHjDn0RzANz0IiwnP9Q,Pasala Rico,6335 Intech Comms Dr,Indianapolis,IN,46278,39.879904,-86.272278,3.0,5,0,"{'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True'}","Mexican, Restaurants",
68897,lS6m6n1u7jh73i-ivIuUiw,Flippers Pizzeria,13149B Dale Mabry Hwy,Tampa,FL,33618,28.0659830551,-82.5020922773,4.0,72,0,"{'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'NoiseLevel': ""'average'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True'}","Pizza, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
75449,aF7RIFJwdjv21eVYgMqJFw,Rosey's BBQ,505 Old York Rd,Jenkintown,PA,19046,40.098884,-75.1258855,3.5,60,0,"{'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'""}","Barbeque, Restaurants","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-20:0'}"
118297,BZI1iQtX76YEwLyuL9zgKQ,Curtin's Wharf Restaurant,501 E Pearl St,Burlington,NJ,08016,40.0812520893,-74.8501478687,3.0,89,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'WiFi': ""'no'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': None, u'latenight': False, u'dessert': False}"", 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': None, u'classy': False, u'upscale': False}""}","Nightlife, Restaurants, Sandwiches, American (Traditional)",
143468,jGn6f8Y8A9mnNlVSc4lAJQ,Bayshore Mediterranean Grill,6102 S MacDill Ave,Tampa,FL,33611,27.879846,-82.4936063,4.5,314,1,"{'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'HappyHour': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'beer_and_wine'"", 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'True', 'Corkage': 'True', 'BYOB': 'True'}","Middle Eastern, Seafood, Restaurants, Mediterranean, Turkish","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
116156,xqkfXTXZfiqSbD4hDgNdvg,Pizza Hut,13883 W Hillsborough Ave,Tampa,FL,33635,28.0350027,-82.6458438,1.5,15,1,"{'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Pizza, Italian, Restaurants, Chicken Wings, Fast Food","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-20:0'}"
95550,OPrvuoKep0_TWK8K3ggKbw,A Great Location,20 N Sarnoff Dr,Tucson,AZ,85710,32.2218283,-110.8154474,4.0,24,0,"{'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'False'}","Cafes, Restaurants",
124969,4o0xTz_indIcqzJ7juHBAw,KQ Burger,3401 Walnut St,Philadelphia,PA,19104,39.9530044436,-75.1924658194,2.5,19,1,"{'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'NoiseLevel': ""'loud'"", 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'CoatCheck': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'BikeParking': 'True', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': None}"", 'Smoking': ""u'outdoor'"", 'Caters': 'False', 'Music': ""{u'dj': None, u'live': False, u'jukebox': None, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}"", 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'BYOB': 'False', 'Corkage': 'False', 'DriveThru': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True'}","Restaurants, Fast Food, Bars, Sandwiches, Burgers, American (New), Nightlife","{'Monday': '11:0-16:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-16:0', 'Friday': '11:0-16:0'}"
81126,8cYK2gjSlon-sXhzFR46XQ,No 1 Kitchen,9674 US Hwy 19,Port Richey,FL,34668,28.2983136815,-82.7057487593,2.5,12,1,"{'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'BikeParking': 'False', 'WiFi': ""'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1'}","Restaurants, American (New), Chinese","{'Monday': '16:30-20:30', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}"
14956,4bxby6xcP1iP8oXrdvsW7w,Main Street Pizzeria & Grille,328 W Main St,Lansdale,PA,19446,40.243567,-75.2875431,3.5,51,1,"{'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'WiFi': ""u'no'""}","Seafood, Pizza, Restaurants, Italian","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:30-22:0'}"
132166,PCLfNb3s9xVlUkslcwXZuw,Café St. Louis,5700 Lindell Blvd,St Louis,MO,63112,38.6452069387,-90.2858263448,3.5,8,1,"{'RestaurantsReservations': 'True', 'WiFi': ""u'free'""}","Cafes, Restaurants",
132219,Hp6CuyYcPneEkqEJmuf5xQ,Island Outpost,466 Causeway Blvd,Dunedin,FL,34698,28.0506544,-82.7834045,3.5,28,0,"{'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'loud'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': True, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'HappyHour': 'True'}","Salad, Restaurants, Burgers, Seafood","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}"
